50 50
0.274135 0.586504 0.876695 0.734394 0.202044 0.940865 0.548095 0.537958 0.623386 0.533686 0.157186 0.507110 0.634349 0.700301 0.656817 0.095604 0.106561 0.088448 0.256625 0.294917 0.153961 0.894855 0.748137 0.882085 0.743464 0.702662 0.368840 0.514746 0.433248 0.889624 0.858513 0.707383 0.476127 0.735208 0.441777 0.678172 0.676073 0.989872 0.216130 0.299458 0.523558 0.373316 0.806568 0.157907 0.073616 0.463386 0.253511 0.180178 0.551834 0.510135 
0.475094 0.705795 0.404991 0.223231 0.587879 0.148454 0.925893 0.956719 0.663200 0.359141 0.846343 0.521713 0.066524 0.322470 0.256921 0.508301 0.000642 0.932994 0.498173 0.216771 0.232452 0.021731 0.590087 0.039020 0.179638 0.663704 0.502406 0.433148 0.843881 0.054240 0.943283 0.318976 0.760034 0.348274 0.542207 0.347914 0.496728 0.468100 0.304633 0.159928 0.827241 0.150975 0.681641 0.893764 0.473445 0.938561 0.402065 0.474087 0.871555 0.900238 
0.690859 0.104007 0.921969 0.280946 0.143027 0.101607 0.944649 0.645433 0.534755 0.788530 0.699673 0.478039 0.107506 0.459708 0.826313 0.649713 0.807621 0.323041 0.117813 0.112254 0.482969 0.945053 0.263229 0.164610 0.838817 0.736675 0.103171 0.240883 0.210762 0.974726 0.141121 0.901621 0.078733 0.063091 0.182566 0.221760 0.164698 0.127216 0.867194 0.699453 0.915746 0.566867 0.177491 0.023252 0.026575 0.003804 0.672965 0.834196 0.326845 0.790777 
0.946450 0.809814 0.735830 0.209680 0.974424 0.574648 0.946354 0.077595 0.815531 0.157116 0.052321 0.956652 0.058737 0.131054 0.019743 0.241303 0.352815 0.184440 0.368518 0.220008 0.883893 0.284264 0.786875 0.061384 0.307516 0.813450 0.065188 0.980481 0.647646 0.392033 0.771258 0.594096 0.201847 0.507088 0.803776 0.176271 0.081736 0.750130 0.253865 0.897267 0.907246 0.306186 0.853919 0.965983 0.437241 0.873661 0.207286 0.790055 0.058101 0.575805 
0.010063 0.941994 0.860069 0.796939 0.003379 0.167585 0.610388 0.068567 0.148066 0.258035 0.460600 0.919324 0.852131 0.662447 0.426412 0.655907 0.838718 0.508148 0.406037 0.092583 0.405415 0.313284 0.398770 0.259333 0.279267 0.836010 0.132995 0.486553 0.626066 0.191096 0.062357 0.636129 0.133091 0.922426 0.433067 0.136469 0.090012 0.043456 0.205036 0.238078 0.301490 0.665637 0.157402 0.153621 0.328084 0.583814 0.809528 0.166802 0.091962 0.215565 
0.259385 0.497377 0.528849 0.658154 0.756710 0.808116 0.494165 0.889705 0.294669 0.120230 0.080801 0.357026 0.756359 0.213891 0.279453 0.189426 0.350361 0.369464 0.232882 0.555397 0.607542 0.534373 0.221034 0.764943 0.687994 0.549117 0.348757 0.497522 0.715919 0.440719 0.713087 0.975304 0.938096 0.241936 0.633458 0.694806 0.050052 0.127623 0.584510 0.344721 0.247853 0.665311 0.701747 0.004212 0.879202 0.981200 0.193639 0.229562 0.350664 0.426521 
0.784959 0.958206 0.960893 0.005993 0.723149 0.648887 0.555111 0.071906 0.146409 0.271030 0.512625 0.859496 0.246333 0.450720 0.101433 0.879792 0.145526 0.151485 0.007414 0.730036 0.496206 0.255267 0.395347 0.197953 0.259480 0.274549 0.179152 0.453118 0.504111 0.529816 0.879639 0.289071 0.488022 0.840532 0.295064 0.211171 0.489420 0.850175 0.283077 0.635829 0.121204 0.795702 0.495325 0.367538 0.246422 0.596758 0.247329 0.391948 0.748243 0.254744 
0.121984 0.244448 0.510011 0.517331 0.442401 0.769491 0.791880 0.621553 0.222609 0.295992 0.151369 0.102248 0.585063 0.639391 0.942780 0.880127 0.850562 0.432200 0.730301 0.133639 0.068028 0.851505 0.929340 0.563353 0.219043 0.175762 0.160111 0.466372 0.567711 0.908354 0.721116 0.689695 0.152802 0.231127 0.207027 0.595203 0.000618 0.998907 0.216756 0.223226 0.294899 0.368125 0.325474 0.879961 0.007516 0.268254 0.760088 0.858078 0.700454 0.490389 
0.991717 0.768482 0.341895 0.921057 0.331836 0.560937 0.096820 0.491947 0.027309 0.664530 0.400300 0.748425 0.354226 0.553102 0.979552 0.561252 0.148304 0.980170 0.560159 0.365060 0.203396 0.855058 0.733185 0.528870 0.735019 0.740702 0.797124 0.495107 0.598780 0.497578 0.985497 0.590497 0.266061 0.327391 0.511554 0.597896 0.888329 0.608374 0.089843 0.915638 0.272904 0.490143 0.664063 0.627130 0.043245 0.643616 0.188382 0.191549 0.623785 0.748541 
0.556609 0.827181 0.603599 0.289795 0.356051 0.338618 0.030496 0.153176 0.833725 0.629276 0.650754 0.819222 0.219773 0.916815 0.146614 0.731327 0.514711 0.034942 0.339700 0.604553 0.950581 0.612604 0.094696 0.614644 0.239734 0.137941 0.258260 0.428115 0.329490 0.882045 0.176656 0.886099 0.709226 0.780255 0.175894 0.065277 0.118872 0.206390 0.218453 0.952598 0.835666 0.869207 0.771820 0.055439 0.786021 0.918434 0.786765 0.300732 0.953376 0.126466 
0.905285 0.903957 0.739070 0.999982 0.518601 0.978804 0.137923 0.776861 0.406919 0.467413 0.658905 0.583575 0.353512 0.368131 0.363830 0.529406 0.433408 0.482702 0.735797 0.651861 0.435300 0.571463 0.521068 0.207120 0.626902 0.307089 0.125554 0.413667 0.607821 0.078930 0.540133 0.513106 0.982886 0.279202 0.513088 0.501487 0.258006 0.651011 0.278348 0.664925 0.118424 0.937253 0.248500 0.471936 0.305384 0.612330 0.001343 0.738793 0.095032 0.737139 
0.390654 0.530332 0.308602 0.911721 0.737452 0.935504 0.218810 0.863005 0.349171 0.826631 0.941935 0.889303 0.339737 0.924821 0.168506 0.852825 0.426308 0.426512 0.503836 0.704656 0.091437 0.622260 0.641909 0.339937 0.094196 0.947294 0.952267 0.095539 0.686086 0.047299 0.832678 0.076740 0.577631 0.141280 0.988462 0.315083 0.076784 0.207272 0.178088 0.425955 0.033903 0.120023 0.315258 0.373641 0.044844 0.483764 0.226466 0.471153 0.910276 0.730302 
0.175809 0.001713 0.352562 0.817718 0.341650 0.446758 0.765012 0.293918 0.542296 0.451098 0.341217 0.374974 0.527838 0.918847 0.516255 0.516300 0.233930 0.593038 0.723572 0.412018 0.018993 0.757475 0.532042 0.334251 0.131116 0.576886 0.818015 0.357582 0.048039 0.728292 0.087884 0.223848 0.730005 0.440446 0.041566 0.071655 0.887204 0.806577 0.365573 0.429500 0.257675 0.706789 0.804475 0.785514 0.625637 0.320729 0.301814 0.859567 0.913768 0.025385 
0.271585 0.932761 0.782860 0.803627 0.267012 0.913976 0.380513 0.085028 0.271558 0.428552 0.813319 0.359442 0.652399 0.543324 0.799887 0.693965 0.614979 0.687091 0.500543 0.980552 0.116591 0.758218 0.687341 0.921065 0.543732 0.312978 0.241795 0.845545 0.172545 0.155562 0.870931 0.444130 0.088323 0.653791 0.247757 0.355335 0.567767 0.628270 0.440363 0.839325 0.056822 0.253682 0.198767 0.709221 0.797006 0.998654 0.403186 0.411985 0.685745 0.903729 
0.392537 0.802336 0.661947 0.079878 0.723402 0.205679 0.392856 0.965196 0.051224 0.565401 0.120758 0.922155 0.009531 0.209081 0.575946 0.257288 0.564416 0.143713 0.885558 0.004779 0.983038 0.942380 0.258461 0.181805 0.651601 0.055466 0.180459 0.054787 0.467451 0.866204 0.958516 0.859988 0.668540 0.620463 0.939866 0.391942 0.826142 0.332723 0.357138 0.877366 0.898124 0.477896 0.799521 0.907655 0.686977 0.375467 0.164943 0.251394 0.519180 0.050501 
0.256173 0.502218 0.992881 0.514634 0.684022 0.644482 0.570100 0.864482 0.699269 0.037551 0.730686 0.657785 0.897539 0.399226 0.278249 0.837406 0.791168 0.104391 0.170129 0.148306 0.981757 0.068252 0.626202 0.781278 0.975907 0.313179 0.156744 0.140851 0.564573 0.675924 0.191352 0.820746 0.178141 0.184233 0.335379 0.862164 0.828715 0.905479 0.726645 0.527984 0.943031 0.457331 0.185770 0.840570 0.856557 0.464018 0.677976 0.647724 0.568409 0.848104 
0.796030 0.550166 0.916357 0.422232 0.331443 0.892264 0.735411 0.488187 0.033115 0.299984 0.164111 0.224467 0.120730 0.342252 0.408700 0.456109 0.204416 0.237415 0.361589 0.931061 0.765399 0.304619 0.388392 0.951169 0.145189 0.244949 0.415188 0.823165 0.892673 0.983597 0.671269 0.688703 0.533762 0.587626 0.110935 0.865206 0.479890 0.846346 0.353393 0.513005 0.146331 0.517504 0.737472 0.267061 0.859757 0.146171 0.723170 0.064173 0.383587 0.084759 
0.995234 0.148986 0.389378 0.383626 0.100155 0.534567 0.628575 0.515343 0.357732 0.521248 0.498939 0.029002 0.209951 0.032702 0.616628 0.320886 0.897908 0.096518 0.167233 0.251301 0.609523 0.313563 0.768806 0.346994 0.580624 0.628562 0.493166 0.303794 0.692735 0.876752 0.388552 0.687969 0.025738 0.777930 0.071595 0.125894 0.312497 0.700169 0.641236 0.670229 0.221417 0.140176 0.699231 0.431368 0.172878 0.315859 0.752254 0.070786 0.412377 0.919487 
0.322087 0.021899 0.233050 0.090892 0.368894 0.813674 0.719455 0.862060 0.117467 0.412189 0.738812 0.506019 0.100158 0.764551 0.283950 0.171753 0.890444 0.596447 0.871922 0.531681 0.266676 0.093339 0.671857 0.965907 0.524707 0.844734 0.281765 0.276961 0.915520 0.694142 0.196448 0.237607 0.716041 0.429498 0.328499 0.084935 0.243171 0.047954 0.946995 0.360638 0.460143 0.685808 0.866658 0.560301 0.450358 0.150607 0.732054 0.340803 0.747054 0.603976 
0.872483 0.013730 0.697315 0.544340 0.979637 0.222022 0.389075 0.261402 0.498983 0.304595 0.955544 0.695431 0.542201 0.671586 0.124929 0.870701 0.756521 0.368101 0.918654 0.703516 0.728739 0.378797 0.389324 0.595397 0.939099 0.839682 0.746004 0.671153 0.180484 0.493059 0.275129 0.052968 0.506789 0.972444 0.597308 0.486426 0.194467 0.986382 0.747828 0.693450 0.290977 0.703372 0.388881 0.833179 0.374958 0.513811 0.703879 0.131479 0.881911 0.622533 
0.834995 0.610650 0.001331 0.224319 0.206047 0.940429 0.064000 0.952051 0.611582 0.244485 0.445110 0.886712 0.297453 0.951899 0.859156 0.894761 0.438325 0.053623 0.881143 0.186153 0.747072 0.172120 0.889525 0.135954 0.005299 0.264483 0.649764 0.709178 0.395962 0.531675 0.331711 0.230957 0.142325 0.333042 0.455276 0.348372 0.273471 0.519276 0.300424 0.885054 0.763761 0.745534 0.771765 0.061214 0.697433 0.630921 0.955974 0.135757 0.684544 0.837118 
0.321910 0.431616 0.009238 0.211436 0.567570 0.014536 0.475919 0.217334 0.723714 0.871881 0.749010 0.055425 0.102839 0.891335 0.388467 0.558114 0.239707 0.661938 0.077390 0.540131 0.546992 0.841151 0.285665 0.318757 0.902365 0.983098 0.949678 0.858340 0.118855 0.634222 0.695457 0.440766 0.065838 0.704695 0.652201 0.633408 0.719231 0.128121 0.850743 0.442946 0.000002 0.599753 0.498371 0.102841 0.491088 0.886838 0.660955 0.730795 0.548777 0.738345 
0.270926 0.095769 0.579497 0.556591 0.414526 0.481862 0.539689 0.364204 0.340202 0.658544 0.998426 0.035659 0.099310 0.064265 0.740353 0.751511 0.697673 0.459585 0.879632 0.548416 0.902530 0.879634 0.148169 0.400902 0.982475 0.639256 0.287740 0.643430 0.370051 0.836516 0.381775 0.640978 0.932285 0.961272 0.197569 0.346811 0.443134 0.737258 0.711015 0.783335 0.395802 0.709441 0.818994 0.495112 0.773706 0.559348 0.246623 0.471379 0.018932 0.126255 
0.019795 0.921463 0.005890 0.167964 0.322364 0.988364 0.807220 0.610104 0.631794 0.177271 0.446621 0.013569 0.818249 0.378906 0.974841 0.015818 0.725717 0.417975 0.753076 0.436732 0.201310 0.148878 0.146173 0.020305 0.643990 0.919879 0.579652 0.890613 0.391258 0.598585 0.016869 0.411053 0.520047 0.022758 0.579017 0.842412 0.011122 0.386237 0.452516 0.642916 0.563509 0.899137 0.656485 0.381758 0.278043 0.631326 0.397576 0.003760 0.049301 0.150651 
0.440491 0.250612 0.299529 0.586664 0.270916 0.943519 0.506543 0.850568 0.834132 0.897801 0.449153 0.851001 0.308855 0.969200 0.873760 0.887872 0.811612 0.884882 0.274109 0.264128 0.527798 0.837618 0.163266 0.184284 0.219376 0.441308 0.815610 0.616952 0.445068 0.864911 0.767603 0.885559 0.115523 0.067132 0.472224 0.386439 0.010651 0.978767 0.237007 0.844784 0.876568 0.686160 0.695785 0.185422 0.655361 0.569545 0.073294 0.466973 0.454427 0.347403 
0.731101 0.982225 0.185021 0.894367 0.166509 0.404397 0.335675 0.982119 0.021348 0.780743 0.847030 0.788951 0.666303 0.962553 0.856084 0.138526 0.348992 0.866735 0.117293 0.586000 0.711519 0.993861 0.272160 0.407304 0.179283 0.927521 0.976849 0.252577 0.394494 0.431276 0.599980 0.125595 0.413501 0.785001 0.019962 0.580009 0.189398 0.355637 0.562128 0.210746 0.136381 0.409158 0.999697 0.802683 0.371711 0.855781 0.941210 0.720703 0.722516 0.058503 
0.306703 0.434035 0.052363 0.578863 0.841339 0.231646 0.506383 0.818188 0.484223 0.900877 0.249463 0.084203 0.026472 0.662964 0.869205 0.046434 0.242973 0.058602 0.402071 0.805102 0.269349 0.538452 0.214260 0.269046 0.341135 0.585971 0.124827 0.282345 0.306675 0.847343 0.340847 0.613378 0.281377 0.393210 0.192240 0.122716 0.624857 0.698624 0.940904 0.109080 0.599501 0.190367 0.193283 0.625973 0.853331 0.062488 0.672406 0.096305 0.121090 0.074477 
